transaction_id,transaction_date,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
20588,2/6/2023,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
20590,2/6/2023,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
20595,2/6/2023,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
20602,2/6/2023,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
20607,2/6/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
20615,2/6/2023,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
20618,2/6/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
20619,2/6/2023,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
20620,2/6/2023,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
20621,2/6/2023,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
20622,2/6/2023,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
20623,2/6/2023,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
20624,2/6/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
20632,2/6/2023,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
20634,2/6/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
20637,2/6/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
20639,2/6/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
20643,2/6/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
20644,2/6/2023,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
20650,2/6/2023,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
20682,2/7/2023,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
20683,2/7/2023,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
20686,2/7/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
20688,2/7/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
20695,2/7/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
20696,2/7/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
20700,2/7/2023,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
20704,2/7/2023,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
20708,2/7/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
20710,2/7/2023,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
20713,2/7/2023,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
20715,2/7/2023,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
20718,2/7/2023,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
20722,2/7/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
20723,2/7/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
20724,2/7/2023,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
20728,2/7/2023,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
20731,2/7/2023,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
20736,2/7/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
20740,2/7/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
20749,2/7/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
20752,2/7/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
20753,2/7/2023,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
20756,2/7/2023,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
20759,2/7/2023,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
20761,2/7/2023,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
20764,2/7/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
20765,2/7/2023,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
20767,2/7/2023,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
20775,2/7/2023,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
20779,2/7/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
20781,2/7/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
20782,2/7/2023,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
20784,2/7/2023,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
20788,2/7/2023,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
20789,2/7/2023,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
20792,2/7/2023,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
20794,2/7/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
20797,2/7/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
20800,2/7/2023,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
20807,2/7/2023,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
20808,2/7/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
20821,2/7/2023,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
20822,2/7/2023,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
20825,2/7/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
20826,2/7/2023,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
20827,2/7/2023,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
20828,2/7/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
20833,2/7/2023,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
20837,2/7/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
20844,2/7/2023,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
20846,2/7/2023,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
20848,2/7/2023,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
20850,2/7/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
20851,2/7/2023,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
20852,2/7/2023,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
20855,2/7/2023,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
20856,2/7/2023,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
20861,2/7/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
20862,2/7/2023,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
20868,2/7/2023,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
20869,2/7/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
20870,2/7/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
20871,2/7/2023,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
20873,2/7/2023,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
20875,2/7/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
20880,2/7/2023,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
20881,2/7/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
20882,2/7/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
20885,2/7/2023,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
20887,2/7/2023,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
20891,2/7/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
20894,2/7/2023,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
20897,2/7/2023,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
20907,2/7/2023,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
20909,2/7/2023,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
20911,2/7/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
20912,2/7/2023,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
20913,2/7/2023,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
20915,2/7/2023,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
20916,2/7/2023,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
20917,2/7/2023,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
20921,2/7/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
20930,2/7/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
20932,2/7/2023,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
20933,2/7/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
20936,2/7/2023,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
20938,2/7/2023,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
20940,2/7/2023,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
20944,2/7/2023,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
20950,2/7/2023,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
20951,2/7/2023,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
20955,2/7/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
20959,2/7/2023,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
20961,2/7/2023,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
20967,2/7/2023,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
20972,2/7/2023,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
20974,2/7/2023,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
20975,2/7/2023,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
20985,2/7/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
20988,2/7/2023,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
20994,2/7/2023,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
20995,2/7/2023,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
20997,2/7/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
20998,2/7/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
21000,2/7/2023,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
21001,2/7/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
21004,2/7/2023,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
21008,2/7/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
21009,2/7/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
21010,2/7/2023,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
21011,2/7/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
21013,2/7/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
21015,2/7/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
21018,2/7/2023,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
21019,2/7/2023,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
21021,2/7/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
21022,2/7/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
21029,2/7/2023,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
21037,2/7/2023,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
21039,2/7/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
21040,2/7/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
21042,2/7/2023,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
21043,2/7/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
21045,2/7/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
21054,2/7/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
21056,2/7/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
21057,2/7/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
21058,2/7/2023,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
21059,2/7/2023,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
21062,2/7/2023,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
21063,2/7/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
21065,2/7/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
21070,2/7/2023,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
21072,2/7/2023,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
21081,2/7/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
21082,2/7/2023,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
21084,2/7/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
21086,2/7/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
21087,2/7/2023,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
21088,2/7/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
21089,2/7/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
21094,2/7/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
21095,2/7/2023,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
21103,2/7/2023,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
21107,2/7/2023,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
21109,2/7/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
21110,2/7/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
21111,2/7/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
21118,2/7/2023,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
21122,2/7/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
21127,2/7/2023,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
21131,2/7/2023,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
21136,2/7/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
21138,2/7/2023,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
21140,2/7/2023,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
21142,2/7/2023,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
21143,2/7/2023,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
21145,2/7/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
21151,2/7/2023,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
21153,2/7/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
21155,2/7/2023,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
21158,2/7/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
21159,2/7/2023,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
21164,2/7/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
21184,2/7/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
21185,2/7/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
21187,2/7/2023,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
21188,2/7/2023,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
21189,2/7/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
21192,2/7/2023,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
21193,2/7/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
21198,2/7/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
21200,2/7/2023,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
21202,2/7/2023,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
21205,2/7/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
21211,2/7/2023,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
21216,2/7/2023,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
21218,2/7/2023,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
21222,2/7/2023,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
21224,2/8/2023,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
21226,2/8/2023,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
21229,2/8/2023,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
21236,2/8/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
21237,2/8/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
21238,2/8/2023,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
21239,2/8/2023,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
21241,2/8/2023,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
21243,2/8/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
21244,2/8/2023,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
21246,2/8/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
21247,2/8/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
21249,2/8/2023,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
21251,2/8/2023,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
21253,2/8/2023,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
21255,2/8/2023,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
21258,2/8/2023,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
21259,2/8/2023,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
21263,2/8/2023,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
21264,2/8/2023,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
21265,2/8/2023,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
21269,2/8/2023,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
21273,2/8/2023,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
21274,2/8/2023,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
21282,2/8/2023,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
21284,2/8/2023,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
21290,2/8/2023,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
21292,2/8/2023,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
21294,2/8/2023,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
21295,2/8/2023,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
21296,2/8/2023,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
21300,2/8/2023,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
21302,2/8/2023,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
21306,2/8/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
21311,2/8/2023,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
21316,2/8/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
21317,2/8/2023,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
21325,2/8/2023,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
21329,2/8/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
21330,2/8/2023,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
21332,2/8/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
21338,2/8/2023,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
21340,2/8/2023,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
21342,2/8/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
21344,2/8/2023,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
21347,2/8/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
21348,2/8/2023,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
21349,2/8/2023,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
21350,2/8/2023,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
21358,2/8/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
21360,2/8/2023,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
21364,2/8/2023,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
21374,2/8/2023,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
21375,2/8/2023,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
21378,2/8/2023,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
21380,2/8/2023,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
21381,2/8/2023,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
21386,2/8/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
21389,2/8/2023,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
21391,2/8/2023,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
21395,2/8/2023,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
21399,2/8/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
21401,2/8/2023,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
21405,2/8/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
21411,2/8/2023,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
21414,2/8/2023,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
21416,2/8/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
21424,2/8/2023,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
21425,2/8/2023,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
21428,2/8/2023,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
21433,2/8/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
21437,2/8/2023,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
21438,2/8/2023,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
21440,2/8/2023,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
21441,2/8/2023,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
21442,2/8/2023,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
